Unnamed: 0.1,Unnamed: 0,0,1
4607,246.0,-0.1416180190655761,0.1332190661223163
3479,1479.0,-0.1700088233885272,-0.1765443619864299
4949,1949.0,0.3876174417768909,0.08603248973693
3877,,0.133124199450223,0.0736392153808415
904,2168.0,-0.251729679479591,-0.0040516190592405
1589,4589.0,0.1141350685747927,-0.1296883129286183
4925,1925.0,0.1340422424540141,-0.0969198906437018
1841,1531.0,-0.1599456712835671,-0.6168295067976999
4225,1225.0,-0.0835568767136642,0.1427826405726443
41,16.0,0.1532681371154851,0.0680459736018342
349,349.0,0.003267725648662,-0.330866393998075
32,3032.0,0.3380877845837698,-0.019349914401689
3949,1949.0,0.3876174417768909,0.08603248973693
4198,2198.0,-0.3953527432034253,0.0929026585489248
236,172.0,0.0789820769428447,0.023175159131181
3474,30.0,0.1401698212021028,-0.0230559439088557
2142,1142.0,-0.0490874878943181,-0.3554548546668338
387,251.0,-0.4562337665560348,0.2085912268805438
3988,287.0,-0.3057259701592985,0.0680459736018342
2855,3855.0,-0.2343198101494267,0.6074011393206142
2578,1578.0,0.2432507229154208,-0.1580731255932499
4692,4671.0,-0.02386448740622,-0.01054496553752
4841,2149.0,0.050837184421441,-0.340061700905469
55,188.0,0.1962804073253863,0.181035981414879
349,349.0,-0.1633398112013565,-0.2451779392177543
1295,3295.0,0.2566123134090629,0.1311095558109686
550,1850.0,0.2129883798920831,0.0695686851519875
493,309.0,0.0902804892361442,0.1947948976993444
3490,2310.0,0.2792513932669476,-0.080297596769724
1065,2065.0,-0.0337550585366581,-0.4516496669919054
653,937.0,0.1331466449421985,0.30228093379266
2756,1756.0,0.1841361687310515,0.0425757837766209
55,518.0,0.1703706300127463,-0.0271130336714
1526,28.0,-0.7336462481032222,-0.2469574986167208
1457,3457.0,0.1062806303149439,-0.0558310525088035
4254,1254.0,0.3529558076347047,0.093588242895382
848,2754.0,-0.1198589645887171,0.2790922175177683
2168,1168.0,0.2197386484808192,0.1065489533571137
2638,5268.0,0.2398602737514282,0.2408106210944297
2694,1219.0,0.2646116423687629,0.3524317791398597
295,1876.0,0.187947937485565,0.0531122550983616
2174,556.0,0.0289137570455143,0.3022192393446697
778,949.0,-0.3082849405657761,0.3467419389942605
4279,2279.0,-0.0725561324291358,-0.081957174505133
5321,5221.0,0.2675657841987177,0.2266767855591452
3387,2387.0,0.3587868327885455,0.051717109181462
18,35.0,0.0931217360597003,-0.261289352979279
216,339.0,-0.1901717688687977,-0.1647873863256563
1278,4278.0,0.0057767517780058,0.0532948799384742
3803,4507.0,0.1563592084162297,0.2518290046716259
1327,2327.0,0.1436904902506134,-0.191405567261198
4662,3662.0,-0.17661458338023,-0.1977114271575007
777,581.0,0.1483438872671235,0.0024261415828261
2253,4253.0,-0.1225739585262,0.2950040710390605
55,669.0,-0.2508177637777428,0.1069771837380247
55,92.0,0.0496749045645211,-0.096863255795629
1188,2188.0,-0.1217045715725923,-0.2744364688998342
1089,3062.0,-0.3260267877673467,-0.4161883711288272
4153,3153.0,0.2664576275933654,-0.1231727517604439
1606,2803.0,-0.1299316240208648,0.3550213584172244
236,495.0,0.2910902015930954,0.1885496609506483
55,277.0,0.1772197489600724,-0.060380033355153
958,2743.0,-0.0560003998297919,0.4197918382953405
2793,4793.0,0.0550362940242739,0.0323141801370813
55,478.0,-0.2509740895304821,0.1578220940301771
1358,4358.0,-0.2402541363265032,0.1464037461938272
2946,3946.0,-0.2171990370857955,-0.1510743324518896
4796,4626.0,0.0646108684530604,-0.0336527615941088
3825,3819.0,-0.3684011746684424,-0.1743612029394666
349,349.0,0.2089893518239618,-0.497742166860874
3708,3322.0,-0.0091897112022911,-0.4573433418254103
3877,3676.0,0.3450559298425111,0.2364540853954148
1253,3253.0,0.1073039593873769,0.277803697547993
55,406.0,-0.3199688399659541,0.0400392501713298
55,509.0,-0.5713208616054342,-0.0614630045579876
55,478.0,0.3190488591057677,0.036326496888173
4375,3375.0,0.0057382841303426,-0.2763636422298839
4129,3129.0,0.0672518863576112,0.3263994233669348
82,195.0,0.086891233105602,-0.1502808589664268
3447,4128.0,0.378245539802737,0.1355226398110956
99,3504.0,-0.6018302369745383,-0.7902032568810828
3256,4256.0,0.2189308721982843,0.12099878020689
1572,2572.0,0.0093550580586789,-0.2866383312988019
3988,287.0,0.1941062400869073,-0.0300304446456559
1656,4656.0,-0.0997571203602891,-0.1475137624385255
4228,2228.0,-0.9721531538481152,0.4770729784334654
4148,1148.0,0.1049303693930279,0.1316544218144175
488,375.0,-0.1569028997486682,0.3349730244624713
1995,3995.0,-0.1811488741702632,0.394831274567748
4756,4756.0,0.1710091732451607,-0.0606718867037609
3490,1180.0,0.2303545274658039,0.0753123428674982
2946,1946.0,0.178190815271646,0.0740717670753085
5349,5349.0,-0.0818464358377172,-0.1202884300685181
4257,4199.0,-0.02039561666912,0.0139826440232906
3826,16.0,-0.0116791947792929,-0.2628020702394999
103,103.0,0.2438356423603287,0.0290040439286586
2889,3889.0,-0.448506431670455,-0.8133428406779741
2950,4090.0,-0.9323072014644967,-0.0604820950384
1486,3001.0,0.199098608959923,0.1736989838147748
2142,3142.0,0.1449315788275906,0.0640258514604881
142,861.0,-0.0378239401919431,0.2882652123559109
1763,4763.0,-0.1253718247281577,-0.1752339586684891
1493,3179.0,0.2770697016387943,0.0674483565938419
4137,2137.0,0.1318592972768634,-0.0861102938479867
1496,2496.0,0.3557780819247006,0.2053442313948451
2811,2811.0,0.093440328758537,-0.1800050175802
2445,2827.0,-0.4987993094911326,-0.2025549222015515
4646,1756.0,0.1841361687310515,0.0425757837766209
4749,2749.0,0.351999526452397,0.0474236231309463
2756,1756.0,0.1841361687310515,0.0425757837766209
3675,3675.0,-0.2109051158397767,0.094039577665338
1389,1389.0,0.2777035247125228,0.0245742515025427
4457,1457.0,0.2065731042878787,0.0606291859153164
2191,1191.0,0.1397506159863988,-0.0567276779015654
2142,4142.0,0.2134115034419588,-0.0320874801169493
4756,3756.0,-0.2324027224491631,0.1511437585682696
4295,4295.0,0.1060719431021532,-0.3350172063759096
2493,4179.0,0.1109854124692677,0.0084482386983951
2517,4517.0,0.0253020368563402,-0.3014357848511221
4449,3449.0,-0.1414144926175292,-0.18162847330436
4153,1153.0,0.111411031291375,0.0515572972424483
2984,1984.0,0.2375824033440345,0.0580931450266885
1685,4685.0,0.1324255845207959,-0.0317069731687339
2269,1269.0,0.1424395317997114,-0.0303458366808943
3490,4240.0,0.1692480433434671,0.0170037563859898
1492,4492.0,-0.1357178901042518,-0.068467550764138
1606,1806.0,0.0831954845924195,0.2110582449275026
3582,1582.0,0.0912450683609594,-0.2104656595806643
2321,3321.0,0.1183496259070915,-0.2618958856657123
1604,4604.0,0.1563330666544049,-0.1841781363745204
2169,1169.0,0.2974336691587664,-0.0327630809824622
4498,1498.0,-0.3713692506684338,-0.2089691499570403
612,612.0,0.1785705345760188,0.2088294632076897
519,2738.0,-0.0015338900547086,0.106749566470399
3703,3907.0,-0.5964725872570787,-0.5121270410356757
4626,2626.0,0.1287357000847516,-0.0226594470318306
4697,,0.0261163545419854,-0.0265444658688425
1479,1479.0,-0.17002054545452,-0.1765443619864299
55,432.0,0.1342584533356169,-0.14067174527214
3584,1584.0,0.145717133952037,0.0172545361027578
3657,3165.0,-0.3115644509471996,-0.6794451352204209
1077,2077.0,-0.5149903384670027,-0.46652042430743
5063,5022.0,0.158892116009551,0.0405608978207592
766,766.0,0.115381174520066,0.1978787957891963
4989,3463.0,0.080793799231302,0.113648633275075
551,1561.0,-0.077506241475976,0.0590309195905335
4779,2779.0,0.176614882054215,-0.1005910186923431
3756,1756.0,0.1841361687310515,0.0425757837766209
55,377.0,0.3014262633914573,-0.0309856883968695
2669,556.0,0.0289137570455143,0.3022192393446697
4833,,0.0941314055273965,0.2702426305760229
2654,1396.0,-0.3868892657730702,0.2495135517925912
1228,4228.0,0.0018386463194778,-0.258734012423563
2231,4945.0,0.0234411808618398,0.1752096436371824
2882,4882.0,0.0145232890445986,-0.0337172013580674
2114,4114.0,-0.6331895119132009,-0.2455641630149051
236,217.0,-0.0109962070228486,0.266360942338764
4798,3798.0,-0.5987740392419044,0.1028935636756558
3833,1715.0,0.2695414970092628,-0.0063746517311931
3844,5136.0,0.1167235227045471,-0.0074999137318825
1468,2468.0,0.3120307675268246,0.2005850670297875
349,349.0,-0.1298517907908478,0.1701760912183705
550,2930.0,0.1316558659882983,0.0608167480739091
1168,3168.0,-0.1005990427647709,0.0224309289487857
3853,285.0,-0.0439149256273138,-0.050317371733853
4956,3886.0,-0.7171367255098429,-0.1956390686676309
4486,3486.0,-0.1318079737890317,0.1656689456692394
3825,2825.0,0.28123446467734,0.2687340452737012
349,349.0,0.0171683496158051,-0.0611251541923308
349,166.0,-0.1898359750108172,0.2292147746665965
2987,4987.0,0.0838836783113542,-0.3200240558295252
122,754.0,0.2429550896368599,0.1000832811870205
2436,1682.0,0.1549444147399469,0.2398039687797684
2863,4863.0,-0.317602855661459,0.2923595333734708
2749,4749.0,0.1754352208405149,0.1734844193138358
2627,1627.0,0.2671237557901634,0.0179849786361933
2188,3188.0,-0.038956540189222,-0.0076337666851855
4236,2236.0,0.2158950224990541,0.0424164111111787
3841,1531.0,-0.2182062981774789,0.0159020797553201
2353,4353.0,-0.1599456712835671,0.6168295067976999
2148,4148.0,0.010469534692307,0.1199927487671225
3412,4412.0,0.3143788490892556,-0.2332967856355944
550,550.0,-0.0763614419844277,0.4315561289709136
3235,4235.0,0.1753306614065627,-0.1986308821932815
4477,1477.0,-0.4463775226669585,0.7398382445689696
4654,3654.0,0.1526027576701765,-0.0072519957871741
1169,3169.0,0.1524960506318126,-0.1238184355971808
1652,3652.0,0.0287632167408853,0.1257989088514637
1996,3996.0,-0.0275765099777018,0.0144988368099604
92,5409.0,0.1699280691511236,-0.1620183662500994
2142,2142.0,-0.5663611259150086,-0.0352381932031319
2559,4559.0,0.2504321814827162,0.1666557656770771
2295,3295.0,0.2566123134090629,0.1311095558109686
4784,2784.0,-0.0018626028156092,0.3788497475377935
3249,2249.0,-0.0976775163493221,0.0602248690457253
3296,3296.0,-0.0560645385939831,-0.0080251111146891
3976,4976.0,0.0815815759099274,-0.305259643392614
81,644.0,-0.1981985560461184,0.1623194535798338
2492,4492.0,-0.1357178901042518,-0.068467550764138
2359,4359.0,-0.2022692721842605,0.0461917873530923
3358,4358.0,-0.240254136326506,0.1464037461938272
4903,1903.0,0.1873467902838935,-0.00351223270593
964,596.0,-0.0957122139244827,0.0615568057402385
2433,3433.0,-0.0090620040619357,0.3346687536964787
4583,1583.0,-0.161136028426098,0.2793323087049433
4627,1627.0,-0.12208901726261,0.0179849786361933
4296,1852.0,-0.1588245872250016,0.041390960954886
2445,4126.0,-0.1363553841557474,-0.3061685175296462
310,240.0,0.1884696676590712,-0.1061765816102529
4137,3137.0,0.2060077375401,-0.0455149656922517
2122,3122.0,-0.998676389147026,-0.0558655649485078
1831,2831.0,-0.6429111101100469,-0.0799997766400457
3627,1627.0,-0.1220420019906607,0.0179849786361933
2773,1773.0,0.1157410149631968,-0.0744019927087701
4998,2998.0,-0.0642150467051636,0.311388336743467
471,225.0,0.0438939132316424,0.2168661951009627
2142,3142.0,0.1449315788275906,0.0640258514604881
4874,1874.0,-0.1164414262956929,-0.0833176167863206
4127,1127.0,0.3427710610998649,0.1058936507676493
742,742.0,0.028978037186595,-0.0773812999167256
886,668.0,0.2413954345045029,0.1222506465990045
4841,2841.0,0.0335288634118126,0.049080394579107
2477,1477.0,-0.4463775226669585,0.7398382445689696
2433,4433.0,0.1660429605421557,-0.1848105344797237
4488,1488.0,0.0424366679794177,0.0618105829990493
4257,2257.0,0.003267725648662,0.2408735761366039
2389,1389.0,0.2777035247125228,0.0245742515025427
2425,1425.0,0.2874392584464607,0.2191215162792139
4733,3733.0,0.236237312677662,0.1195085329651563
